0.19752
0.2027
0.060811
0.18243
0.15022
0.15541
0.047297
0.29054
0.30405
0.5921
0.14865
0.12162
0.44595
0.081081
0.18919
0.28378
0.35811
0.054609
0.12838
0.24324
0.27027
0.18243
0.20946
0.40541
0.19595
0.21622
0.14189
0.45946
0.094595
0.14189
0.35811
0.16892
0.56081
0.34459
0.087838
0.074324
0.15541
0.52703
0.24324
0.040541
0.067568
0.11486
0.55405
0.22973
0.12838
0.16216
0.46992
0.14865
0.21622
0.24324
0.41892
0.12838
0.30405
0.37838
0
0.094595
0.14189
0.23649
0.25
0.2027
0.37162
0.25676
0.33784
0.32432
0.081081
0.17568
0.10811
0.13514
0.081081
0.26351
0.18919
0.047297
0.37162
0.31081
0.081081
0.33108
0.29054
0.16892
0.25676
0.081081
0
0.054054
0.10811
0.12838
0.53378
0.33784
0.033784
0.02027
0.23825
0.44595
0.11486
0.11486
0.31757
0.41892
0.067568
0.20946
0.16216
0.21091
0.26351
0.14865
0.060811
0.15068
0.51964
0.35811
0.42568
0.15541
0.033784
0.14865
0.12162
0.14865
0.35135
0.35811
0.087838
0.047297
0.13615
0.39865
0.074324
0.060811
0.081359
0.34459
0.21622
0.033784
0.18243
0.68086
0.14865
0.23649
0.081081
0.12838
0.25304
0.52703
0.081081
0.16216
0.067568
0.2313
0.43243
0.27065
0.074324
0.033784
0.67568
0.38514
0.47297
0.0067568
0.23797
0.43919
0.2973
0.2027
0.16216
0.10135
0.13514
0.13597
0.21622
0.38514
0.33395
0.41216
0.21622
0.5
0.5
0.40658
0.19595
0.2027
0.35811
0.16892
0.18243
0.31081
0.054054
0.23815
0.46622
0.39865
0.067568
0.16892
0.31757
0.49344
0.22973
0.21525
0.19595
0.43243
0.44271
0.29054
0.35811
0.42568
0.17568
0.37162
0.43243
0.027027
0.11486
0.35135
0.11486
0.081081
0.38874
0.17568
0.31081
0.18919
0.22973
0.13514
0.49324
0.10811
0.30405
0.31081
0.047297
0.087838
0.12838
0.17568
0.18919
0.0067568
0.12162
0.12162
0.27027
0.060811
0.14865
0.16216
0.10811
0.33108
0.15541
0.087838
0.21622
0.35811
0.29054
0.43243
0.22973
0.20946
0.054054
0.094595
0.21807
0.25
0.081081
0.61486
0.12838
0.17568
0.16702
0.42415
0.074324
0.17568
0.27027
0.28378
0.42568
0.047297
0.34459
0.22297
0.15541
0.31757
0.30405
0.54054
0.13514
0.27703
0.054054
0.27027
0.22973
0.081081
